age,b1,b2,c10,c3,c4,c8,dow,employment,i1,i2,i3,i4,i5,marriage-status,month,n2,n3,n4,n5,n6,school,successful_sell
32,-1,,no,False,old,,tue,laborer,1.4,94.465,-41.8,4.864,5228.1,married,jun,5,620,999,1.2902039743745848,0,2 - a little bit,no
39,yes,no,no,False,new,,thu,laborer,-1.8,93.075,-47.1,1.483,5099.1,single,apr,1,700,999,1.227503280794832,0,3 - a bit more,no
53,no,no,yes,unknown,old,,tue,laborer,1.1,93.994,-36.4,4.856,5191.0,married,may,2,540,999,-0.7252829250056017,0,1 - almost none,yes
56,yes,no,no,False,old,,tue,assistant,1.1,93.994,-36.4,4.857,5191.0,divorced,may,3,600,999,0.061422698116017,0,4 - average amount,no
50,no,no,no,False,old,,wed,assistant,1.1,93.994,-36.4,4.856,5191.0,married,may,1,910,999,0.48846677803097177,0,5 - a lot,no
28,no,no,no,False,old,,thu,assistant,1.1,93.994,-36.4,4.855,5191.0,single,may,1,730,999,-0.8379154502292596,0,5 - a lot,no
32,yes,no,no,unknown,old,,wed,self-employed,1.4,94.465,-41.8,4.962,5228.1,divorced,jun,3,680,999,-0.7805171089472994,0,5 - a decent amount,no
25,no,no,no,False,new,,thu,assistant,1.4,93.91799999999999,-42.7,4.968,5228.1,single,jul,8,780,999,1.4954688938070524,0,3 - a bit more,no
26,yes,no,no,False,new,,wed,customer service,1.4,93.91799999999999,-42.7,4.963,5228.1,single,jul,8,690,999,-0.05863913469762111,0,4 - average amount,no
52,no,no,no,False,old,no,mon,assistant,-1.7,94.215,-40.3,0.7929999999999999,4991.6,single,jul,1,770,999,-0.10121280498217887,1,4 - average amount,no
27,yes,no,no,False,new,,mon,engineer,1.4,93.91799999999999,-42.7,4.96,5228.1,single,jul,11,890,999,-0.7239262564323746,0,4 - average amount,no
36,yes,no,no,False,new,,fri,laborer,-1.8,92.89299999999999,-46.2,1.25,5099.1,single,may,1,960,999,0.27539837296244424,0,3 - a bit more,no
59,no,yes,yes,False,new,no,mon,leisure,-1.7,94.215,-40.3,0.8270000000000001,4991.6,divorced,jul,3,910,999,-1.3540455901959334,2,1 - almost none,yes
50,yes,no,no,unknown,new,,thu,laborer,1.4,93.91799999999999,-42.7,4.958,5228.1,married,jul,2,820,999,0.3913512819077163,0,,no
39,no,no,no,False,old,,fri,customer service,1.1,93.994,-36.4,4.864,5191.0,married,may,6,820,999,1.2019154432300387,0,4 - average amount,no
26,yes,yes,no,False,new,no,thu,none,-1.8,92.89299999999999,-46.2,1.327,5099.1,married,may,2,910,999,2.1073875446998915,1,3 - a bit more,no
42,-1,,yes,False,new,no,tue,customer service,-1.1,94.76700000000001,-50.8,1.046,4963.6,divorced,nov,1,720,999,-2.8539271455669053,1,5 - a lot,yes
71,yes,no,yes,False,new,,tue,leisure,-3.4,92.37899999999999,-29.8,0.7879999999999999,5017.5,married,sep,1,760,999,1.1132924335424879,0,1 - almost none,yes
29,no,no,no,False,old,,fri,none,1.4,94.465,-41.8,4.959,5228.1,single,jun,17,590,999,1.0852752287029483,0,5 - a lot,no
46,no,no,no,unknown,old,,mon,assistant,1.4,94.465,-41.8,4.865,5228.1,married,jun,3,900,999,-0.3033988175715991,0,5 - a lot,no
32,yes,no,no,unknown,old,,fri,laborer,1.1,93.994,-36.4,4.859,5191.0,married,may,2,680,999,0.050876976953800904,0,1 - almost none,no
36,yes,no,no,unknown,new,no,mon,customer service,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,married,may,6,710,999,0.06421423449081981,1,2 - a little bit,no
39,no,no,no,False,new,,tue,assistant,-1.8,92.89299999999999,-46.2,1.266,5099.1,married,may,2,540,999,-1.2942914907839824,0,4 - average amount,no
37,no,no,no,False,old,,tue,none,1.1,93.994,-36.4,4.857,5191.0,married,may,1,620,999,-0.5370548086641982,0,5 - a decent amount,no
36,yes,no,no,False,new,,mon,self-employed,-1.8,92.89299999999999,-46.2,1.264,5099.1,married,may,1,970,999,-0.9332987236142216,0,5 - a lot,no
58,yes,no,no,False,new,no,fri,leisure,-0.1,93.2,-42.0,4.021,5195.8,divorced,nov,3,800,999,0.37640007801069714,1,5 - a decent amount,no
45,no,yes,no,False,new,,wed,management,-0.1,93.2,-42.0,4.12,5195.8,married,nov,2,860,999,1.546822247931856,0,5 - a lot,no
42,yes,no,no,False,new,,fri,laborer,1.4,93.91799999999999,-42.7,4.962,5228.1,single,jul,2,520,999,-0.22641942906220797,0,1 - almost none,no
41,no,no,no,unknown,new,,wed,assistant,-1.8,92.89299999999999,-46.2,1.334,5099.1,single,may,1,940,999,-0.7339559534778379,0,3 - a bit more,no
33,yes,no,no,False,new,,mon,engineer,-1.8,92.89299999999999,-46.2,1.244,5099.1,married,may,2,790,999,0.553297747076522,0,5 - a decent amount,no
48,yes,no,no,False,new,,tue,laborer,-1.8,93.075,-47.1,1.423,5099.1,single,apr,1,770,999,0.8790112090191629,0,3 - a bit more,no
40,yes,no,no,unknown,new,,mon,assistant,-0.1,93.2,-42.0,4.191,5195.8,single,nov,1,510,999,-0.9220617016936434,0,4 - average amount,no
29,no,no,no,False,new,,wed,laborer,-1.8,92.89299999999999,-46.2,1.281,5099.1,married,may,1,510,999,-1.3309438888359777,0,3 - a bit more,no
29,no,yes,no,False,new,,tue,assistant,1.4,93.91799999999999,-42.7,4.962,5228.1,married,jul,3,580,999,1.218647253936421,0,4 - average amount,no
33,yes,no,no,False,new,,mon,assistant,-2.9,92.963,-40.8,1.266,5076.2,married,jun,1,920,999,-0.16248795683208292,0,5 - a lot,no
41,yes,no,yes,False,new,,tue,hobbyist,-0.1,93.2,-42.0,4.1530000000000005,5195.8,married,nov,1,730,999,-1.8429877936637364,0,5 - a lot,yes
30,no,no,no,False,new,,fri,engineer,-1.8,93.075,-47.1,1.479,5099.1,single,apr,1,770,999,-0.8072828267160829,0,4 - average amount,no
34,yes,no,no,unknown,new,,wed,engineer,1.4,93.91799999999999,-42.7,4.963,5228.1,married,jul,5,570,999,0.81688817542716,0,5 - a decent amount,no
48,no,no,no,False,new,,fri,assistant,-1.8,93.075,-47.1,1.405,5099.1,divorced,apr,1,950,999,-0.3935739324590638,0,,no
30,no,no,no,False,old,,wed,customer service,1.1,93.994,-36.4,4.856,5191.0,married,may,3,870,999,-0.7376458386942706,0,,no
31,yes,no,no,False,new,,wed,engineer,1.4,93.444,-36.1,4.9639999999999995,5228.1,single,aug,4,520,999,-0.5537659241830436,0,5 - a lot,no
33,yes,no,no,False,old,,wed,laborer,1.4,94.465,-41.8,4.962,5228.1,married,jun,23,730,999,-0.4986655064629366,0,1 - almost none,no
31,yes,no,no,False,old,,thu,laborer,1.1,93.994,-36.4,4.855,5191.0,divorced,may,1,830,999,0.0519486684799107,0,5 - a decent amount,no
42,no,no,no,False,new,,wed,assistant,1.4,93.91799999999999,-42.7,4.962,5228.1,married,jul,6,850,999,1.3203718678484473,0,5 - a lot,no
31,yes,no,no,False,old,,tue,assistant,-0.1,93.2,-42.0,4.1530000000000005,5195.8,divorced,nov,1,750,999,0.2337769794884729,0,5 - a lot,no
30,yes,yes,no,False,old,,tue,assistant,1.4,93.91799999999999,-42.7,4.962,5228.1,married,jul,2,840,999,1.8559348645093035,0,5 - a lot,no
58,yes,no,no,False,new,no,wed,management,-0.1,93.2,-42.0,4.12,5195.8,divorced,nov,1,910,999,-0.8209815880272487,1,4 - average amount,no
48,yes,no,no,unknown,new,,mon,hobbyist,-0.1,93.2,-42.0,4.191,5195.8,married,nov,2,920,999,0.7696677261370518,0,5 - a lot,no
48,no,no,yes,False,new,yes,thu,hobbyist,-1.8,93.075,-47.1,1.365,5099.1,married,apr,2,880,2,-0.3009279619922719,1,5 - a lot,yes
27,yes,no,no,False,old,,mon,laborer,1.1,93.994,-36.4,4.8580000000000005,5191.0,married,may,3,830,999,0.11445100862598725,0,3 - a bit more,no
53,yes,no,no,False,new,,wed,laborer,-1.8,92.89299999999999,-46.2,1.281,5099.1,single,may,4,820,999,-0.9210926113501104,0,,no
46,yes,no,no,False,new,,thu,engineer,1.4,93.444,-36.1,4.962,5228.1,married,aug,14,950,999,0.6133984599032387,0,5 - a lot,no
34,no,yes,no,unknown,new,,thu,laborer,-1.8,92.89299999999999,-46.2,1.327,5099.1,married,may,1,790,999,0.747808920980106,0,1 - almost none,no
29,yes,no,no,False,new,no,fri,customer service,-1.8,93.876,-40.0,0.695,5008.7,single,may,1,970,999,-0.9703300039045754,2,4 - average amount,no
46,yes,yes,yes,False,new,,tue,assistant,-3.0,92.713,-33.0,0.715,5023.5,single,dec,2,760,999,0.9627456364857891,0,5 - a lot,yes
53,no,no,no,unknown,old,,thu,cleaner,1.1,93.994,-36.4,4.86,5191.0,single,may,15,950,999,-1.3979346706252629,0,1 - almost none,no
51,yes,no,yes,False,new,,thu,engineer,-1.7,94.027,-38.3,0.899,4991.6,married,aug,3,710,999,1.5172791488349364,0,5 - a decent amount,yes
36,no,no,no,False,new,,fri,assistant,-0.1,93.2,-42.0,4.021,5195.8,married,nov,1,930,999,-0.7775899648641809,0,5 - a lot,no
42,no,no,no,unknown,old,,thu,laborer,1.1,93.994,-36.4,4.855,5191.0,married,may,3,700,999,0.012236741882117416,0,1 - almost none,no
59,no,no,no,False,new,,wed,cleaner,-0.1,93.2,-42.0,4.12,5195.8,single,nov,1,520,999,0.4424373884952823,0,5 - a decent amount,no
26,no,yes,yes,False,new,,fri,student,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,single,may,2,850,999,1.1208144324958946,0,5 - a decent amount,yes
49,-1,,no,unknown,old,,tue,cleaner,1.1,93.994,-36.4,4.857,5191.0,married,may,2,890,999,-0.5747071087024043,0,1 - almost none,no
36,no,no,no,False,new,,tue,assistant,-1.8,93.075,-47.1,1.453,5099.1,divorced,apr,1,840,999,-0.5801086560301177,0,4 - average amount,no
34,yes,no,no,False,new,,wed,assistant,1.4,93.91799999999999,-42.7,4.962,5228.1,married,jul,1,580,999,0.8241696817369083,0,4 - average amount,no
51,-1,,no,False,old,,thu,assistant,1.1,93.994,-36.4,4.86,5191.0,married,may,1,920,999,0.4758905182305633,0,4 - average amount,no
54,no,no,no,False,new,,mon,laborer,1.4,93.444,-36.1,4.97,5228.1,married,aug,1,710,999,0.3509464377519379,0,,no
32,no,no,no,False,new,,thu,assistant,-1.8,92.84299999999999,-50.0,1.757,5099.1,married,mar,2,540,999,-1.2333276621444524,0,4 - average amount,no
54,no,no,no,False,new,,tue,engineer,1.4,93.91799999999999,-42.7,4.961,5228.1,married,jul,8,960,999,-0.047658206734300046,0,4 - average amount,no
35,no,no,no,False,old,no,mon,laborer,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,married,may,2,980,999,1.9147896793417625,1,3 - a bit more,no
45,no,no,no,False,new,,thu,customer service,1.4,93.91799999999999,-42.7,4.958,5228.1,married,jul,1,960,999,0.7525406925997075,0,3 - a bit more,no
30,yes,no,no,unknown,new,,thu,assistant,-0.1,93.2,-42.0,4.0760000000000005,5195.8,married,nov,1,540,999,-0.662656591458385,0,5 - a lot,no
51,yes,no,no,False,new,,mon,laborer,-1.8,92.89299999999999,-46.2,1.354,5099.1,married,may,2,500,999,1.0171882754622914,0,1 - almost none,no
34,yes,no,yes,False,new,,thu,assistant,1.4,93.444,-36.1,4.9639999999999995,5228.1,single,aug,1,500,999,0.7026322778193228,0,5 - a lot,yes
29,yes,no,no,False,old,,thu,engineer,1.4,93.444,-36.1,4.9639999999999995,5228.1,married,aug,1,830,999,-0.583229891000586,0,5 - a lot,no
29,yes,no,no,False,new,,fri,management,-0.1,93.2,-42.0,4.021,5195.8,single,nov,7,960,999,1.3098738422668195,0,5 - a lot,no
45,yes,no,no,False,old,,wed,engineer,1.4,94.465,-41.8,4.962,5228.1,divorced,jun,3,640,999,-0.2625140082602336,0,5 - a decent amount,no
34,yes,no,no,False,new,,fri,assistant,-0.1,93.2,-42.0,4.021,5195.8,married,nov,2,980,999,2.777548819553099,0,5 - a lot,no
51,no,no,no,False,new,,mon,engineer,1.4,93.444,-36.1,4.97,5228.1,married,aug,1,860,999,1.2004890618593944,0,5 - a decent amount,no
39,yes,no,no,False,new,,wed,assistant,1.4,93.444,-36.1,4.965,5228.1,divorced,aug,3,860,999,-0.15179796532556078,0,5 - a lot,no
28,no,no,no,False,old,,thu,customer service,-1.8,92.89299999999999,-46.2,1.27,5099.1,single,may,2,730,999,-0.2316389029722912,0,4 - average amount,no
35,no,yes,no,False,old,,thu,self-employed,1.1,93.994,-36.4,4.855,5191.0,married,may,4,530,999,0.8383937235004818,0,5 - a lot,no
32,no,no,no,False,new,no,fri,customer service,-1.8,93.075,-47.1,1.479,5099.1,married,apr,1,930,999,0.728426304910111,1,4 - average amount,no
51,yes,yes,no,unknown,old,,mon,management,1.4,94.465,-41.8,4.865,5228.1,married,jun,3,600,999,1.0853747897205879,0,,no
51,yes,no,no,False,new,,fri,laborer,1.4,93.444,-36.1,4.9639999999999995,5228.1,married,aug,1,630,999,-0.9483874308107361,0,2 - a little bit,no
36,yes,no,no,unknown,new,,mon,self-employed,1.4,93.444,-36.1,4.963,5228.1,married,aug,1,700,999,1.3778733030684016,0,4 - average amount,no
54,yes,no,no,False,new,no,thu,management,-2.9,92.469,-33.6,1.072,5076.2,married,jul,1,910,999,-0.4192499526904226,1,,no
46,yes,no,no,False,new,,thu,assistant,-0.1,93.2,-42.0,4.0760000000000005,5195.8,married,nov,1,990,999,0.8320811701773589,0,4 - average amount,no
41,yes,no,no,unknown,old,,mon,laborer,1.1,93.994,-36.4,4.857,5191.0,divorced,may,1,820,999,1.5554110077916645,0,1 - almost none,no
31,no,yes,no,unknown,old,,fri,laborer,1.4,94.465,-41.8,4.959,5228.1,single,jun,2,610,999,-1.2085610267855533,0,3 - a bit more,no
35,yes,no,no,False,old,,thu,customer service,-1.1,94.199,-37.5,0.884,4963.6,married,sep,1,830,999,-0.2922805106337077,0,5 - a lot,no
34,no,no,no,False,new,,fri,laborer,-1.8,93.075,-47.1,1.405,5099.1,divorced,apr,5,700,999,0.15090751980322253,0,1 - almost none,no
33,yes,no,no,False,old,,mon,engineer,1.4,94.465,-41.8,4.865,5228.1,single,jun,1,870,999,2.9167297824459166,0,5 - a lot,no
26,no,no,no,False,old,,fri,customer service,1.4,94.465,-41.8,4.967,5228.1,single,jun,1,920,999,0.01683961347834323,0,4 - average amount,no
34,no,no,no,False,old,,thu,assistant,1.4,94.465,-41.8,4.8660000000000005,5228.1,married,jun,1,590,999,0.20529012624466567,0,5 - a lot,no
37,yes,no,no,False,new,,wed,self-employed,1.4,93.444,-36.1,4.9639999999999995,5228.1,married,aug,3,880,999,-1.7790076753142985,0,5 - a decent amount,no
29,yes,no,no,False,new,,tue,engineer,-0.1,93.2,-42.0,4.1530000000000005,5195.8,married,nov,2,810,999,0.36564671894350625,0,5 - a decent amount,no
35,no,no,no,False,old,,thu,engineer,1.1,93.994,-36.4,4.86,5191.0,single,may,5,760,999,-0.6641089521361122,0,5 - a lot,no
45,no,yes,no,unknown,old,,thu,unknown,1.4,94.465,-41.8,4.8660000000000005,5228.1,married,jun,1,610,999,0.5014383541522822,0,,no
33,no,no,yes,unknown,old,,mon,customer service,1.4,94.465,-41.8,4.865,5228.1,single,jun,2,960,999,0.6019875086165739,0,5 - a lot,yes
49,no,yes,no,False,old,,fri,cleaner,1.4,94.465,-41.8,4.947,5228.1,married,jun,2,690,999,-0.8503776956884155,0,1 - almost none,no
28,no,no,no,False,old,,mon,management,1.1,93.994,-36.4,4.8580000000000005,5191.0,married,may,3,720,999,1.3860382462097367,0,5 - a lot,no
39,no,yes,no,False,new,no,thu,management,-1.8,92.89299999999999,-46.2,1.266,5099.1,single,may,6,770,999,2.471079712741516,1,4 - average amount,no
45,no,no,no,unknown,old,,mon,unknown,1.1,93.994,-36.4,4.857,5191.0,married,may,6,920,999,-0.32613671469726585,0,,no
45,yes,no,no,unknown,old,,fri,engineer,1.4,94.465,-41.8,4.947,5228.1,single,jun,3,680,999,-0.9017090318796065,0,5 - a decent amount,no
42,yes,no,no,False,new,,wed,hobbyist,1.4,93.91799999999999,-42.7,4.962,5228.1,married,jul,2,830,999,-0.672605823241283,0,3 - a bit more,no
45,yes,yes,no,False,new,,fri,management,1.4,93.444,-36.1,4.963,5228.1,married,aug,1,620,999,-0.6904094398737718,0,5 - a lot,no
28,yes,no,yes,False,new,,wed,assistant,1.4,93.91799999999999,-42.7,4.963,5228.1,married,jul,1,500,999,-1.1603658560658119,0,5 - a lot,yes
37,no,no,no,False,old,,fri,self-employed,1.1,93.994,-36.4,4.864,5191.0,married,may,8,980,999,1.028388863845339,0,4 - average amount,no
48,no,no,no,unknown,new,,thu,customer service,1.4,93.444,-36.1,4.963,5228.1,married,aug,1,860,999,-1.7558260122399052,0,4 - average amount,no
36,yes,no,no,False,new,,thu,assistant,1.4,93.91799999999999,-42.7,4.968,5228.1,single,jul,27,910,999,-0.7674283966480758,0,5 - a lot,no
37,yes,no,no,False,new,,wed,engineer,1.4,93.91799999999999,-42.7,4.957,5228.1,married,jul,1,540,999,0.23200030404319053,0,4 - average amount,no
45,yes,no,no,False,old,,mon,laborer,1.4,94.465,-41.8,4.961,5228.1,married,jun,1,970,999,-1.0146350388460745,0,3 - a bit more,no
25,no,no,no,False,new,,thu,engineer,1.4,93.91799999999999,-42.7,4.968,5228.1,single,jul,16,680,999,-0.155873800275598,0,4 - average amount,no
52,no,no,no,unknown,old,,fri,engineer,1.1,93.994,-36.4,4.859,5191.0,married,may,1,730,999,-1.7955276970142682,0,4 - average amount,no
36,yes,no,no,unknown,new,,thu,customer service,-0.1,93.2,-42.0,4.0760000000000005,5195.8,married,nov,2,770,999,0.19598324148625057,0,3 - a bit more,no
48,no,no,no,False,new,,mon,laborer,1.4,93.444,-36.1,4.965,5228.1,married,aug,2,830,999,-0.341113852655796,0,3 - a bit more,no
51,yes,no,no,False,new,,fri,self-employed,1.4,93.444,-36.1,4.963,5228.1,married,aug,6,940,999,1.5748363686891897,0,4 - average amount,no
36,yes,no,no,False,new,no,wed,assistant,-2.9,92.20100000000001,-31.4,0.879,5076.2,married,aug,1,550,999,-0.21357771462253056,2,5 - a lot,no
31,yes,no,no,unknown,new,,wed,laborer,-1.8,92.89299999999999,-46.2,1.334,5099.1,married,may,1,560,999,-0.9057171496907066,0,2 - a little bit,no
29,no,no,no,False,new,,thu,student,1.4,93.91799999999999,-42.7,4.963,5228.1,single,jul,1,830,999,1.3624475078255969,0,5 - a lot,no
44,no,no,no,unknown,old,,mon,laborer,1.1,93.994,-36.4,4.857,5191.0,single,may,2,720,999,-0.14665130201889567,0,5 - a decent amount,no
41,no,no,no,False,new,yes,mon,none,-1.8,92.89299999999999,-46.2,1.244,5099.1,married,may,4,740,10,0.18499986977147828,1,5 - a decent amount,no
28,yes,yes,no,False,old,,mon,none,1.1,93.994,-36.4,4.8580000000000005,5191.0,single,may,3,510,999,-0.8595591441007159,0,4 - average amount,no
32,no,no,no,False,old,,wed,laborer,1.4,94.465,-41.8,4.864,5228.1,single,jun,1,890,999,-0.2636514977303041,0,5 - a lot,no
45,yes,no,no,False,new,,thu,self-employed,-1.8,92.89299999999999,-46.2,1.266,5099.1,married,may,2,610,999,-0.5990094737078437,0,4 - average amount,no
37,no,no,no,False,old,,wed,engineer,1.1,93.994,-36.4,4.8580000000000005,5191.0,single,may,1,540,999,-0.627298886108873,0,5 - a lot,no
36,yes,no,no,False,new,,thu,engineer,1.4,93.444,-36.1,4.968,5228.1,divorced,aug,1,550,999,0.6013045181037471,0,5 - a lot,no
38,no,no,no,False,new,,wed,assistant,-1.8,92.89299999999999,-46.2,1.334,5099.1,married,may,1,820,999,0.9491428824886257,0,4 - average amount,no
76,no,no,no,False,new,,wed,leisure,-2.9,92.20100000000001,-31.4,0.879,5076.2,married,aug,2,960,999,-0.06807628819436998,0,1 - almost none,no
28,yes,no,no,unknown,new,no,wed,student,-1.7,94.027,-38.3,0.9,4991.6,single,aug,1,890,999,0.9406354717868903,1,,no
59,yes,no,no,unknown,new,,mon,laborer,1.4,93.91799999999999,-42.7,4.96,5228.1,married,jul,4,680,999,0.04755233878002949,0,3 - a bit more,no
43,yes,yes,no,unknown,new,,mon,customer service,1.4,93.91799999999999,-42.7,4.962,5228.1,married,jul,3,540,999,0.5416670977736614,0,2 - a little bit,no
29,yes,no,no,False,new,no,wed,laborer,-1.8,92.89299999999999,-46.2,1.281,5099.1,single,may,1,620,999,-1.1324330808193874,1,3 - a bit more,no
28,yes,no,no,False,new,,wed,management,1.4,93.91799999999999,-42.7,4.963,5228.1,single,jul,9,910,999,1.000178722245933,0,5 - a lot,no
47,yes,yes,no,unknown,old,,mon,engineer,1.1,93.994,-36.4,4.857,5191.0,single,may,6,840,999,-1.1417904159105945,0,5 - a lot,no
34,no,no,no,False,new,no,mon,laborer,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,single,may,2,510,999,-0.4279193178539017,1,3 - a bit more,no
40,yes,no,no,unknown,old,,wed,laborer,1.1,93.994,-36.4,4.859,5191.0,single,may,2,960,999,0.14842869491379038,0,3 - a bit more,no
35,yes,no,yes,unknown,new,,tue,engineer,1.4,93.91799999999999,-42.7,4.962,5228.1,married,jul,1,530,999,0.021420628456029128,0,4 - average amount,yes
58,no,no,no,False,new,,mon,none,1.4,93.91799999999999,-42.7,4.962,5228.1,divorced,jul,4,870,999,-0.10585225831623762,0,4 - average amount,no
54,no,no,no,False,new,no,wed,management,-1.7,94.027,-38.3,0.894,4991.6,married,aug,3,700,999,-0.019715643272675533,1,4 - average amount,no
26,no,yes,no,False,old,,thu,none,1.1,93.994,-36.4,4.86,5191.0,single,may,8,750,999,-3.4218809584283885,0,3 - a bit more,no
40,no,no,no,unknown,new,,thu,management,-1.8,92.89299999999999,-46.2,1.266,5099.1,married,may,2,550,999,0.3317523026212667,0,5 - a lot,no
52,no,no,no,unknown,new,,tue,assistant,1.4,93.91799999999999,-42.7,4.962,5228.1,divorced,jul,2,870,999,0.528088613851993,0,5 - a lot,no
38,no,no,no,False,new,,fri,assistant,-0.1,93.2,-42.0,4.021,5195.8,divorced,nov,1,980,999,-0.7973158502235955,0,3 - a bit more,no
31,no,no,yes,False,new,,thu,assistant,1.4,93.91799999999999,-42.7,4.963,5228.1,married,jul,1,790,999,-0.07486865466081825,0,4 - average amount,yes
18,no,no,yes,False,new,no,fri,student,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,single,may,1,720,999,0.34832398621700117,1,4 - average amount,yes
39,yes,no,yes,False,new,,fri,customer service,-1.7,94.027,-38.3,0.898,4991.6,single,aug,6,930,999,-0.4035701631816826,0,4 - average amount,yes
33,no,no,no,unknown,old,,thu,laborer,1.1,93.994,-36.4,4.86,5191.0,married,may,2,680,999,-1.003554116372233,0,1 - almost none,no
43,yes,no,no,unknown,new,,wed,self-employed,-1.8,93.075,-47.1,1.4980000000000002,5099.1,married,apr,1,680,999,0.07980374127929668,0,4 - average amount,no
47,yes,no,no,unknown,old,,tue,cleaner,1.4,93.91799999999999,-42.7,4.961,5228.1,married,jul,2,500,999,-0.968219877973995,0,1 - almost none,no
45,no,no,no,unknown,old,,wed,laborer,1.1,93.994,-36.4,4.857,5191.0,married,may,3,720,999,-1.1126770143673006,0,1 - almost none,no
61,yes,yes,yes,False,new,,fri,leisure,-2.9,92.20100000000001,-31.4,0.8490000000000001,5076.2,married,aug,1,630,999,-0.736698426190543,0,1 - almost none,yes
25,yes,no,no,unknown,old,,thu,laborer,1.1,93.994,-36.4,4.86,5191.0,single,may,1,530,999,1.2109997604855316,0,3 - a bit more,no
42,yes,yes,no,False,old,,tue,assistant,1.1,93.994,-36.4,4.856,5191.0,married,may,2,800,999,0.055517633399664375,0,3 - a bit more,no
31,yes,yes,no,unknown,old,,wed,customer service,1.4,94.465,-41.8,4.962,5228.1,married,jun,2,730,999,0.43038400265246063,0,4 - average amount,no
35,yes,no,no,False,new,,tue,laborer,-1.8,92.89299999999999,-46.2,1.291,5099.1,married,may,3,840,999,0.5679688944327056,0,3 - a bit more,no
57,no,no,no,unknown,old,,thu,laborer,1.4,94.465,-41.8,4.961,5228.1,married,jun,2,790,999,-0.02525833674933528,0,1 - almost none,no
42,no,no,no,False,new,no,thu,customer service,-0.1,93.2,-42.0,4.0760000000000005,5195.8,married,nov,7,730,999,-0.20336685164646834,1,2 - a little bit,no
31,yes,no,no,False,old,,thu,customer service,1.4,93.91799999999999,-42.7,4.968,5228.1,single,jul,5,970,999,0.07293227021288094,0,4 - average amount,no
30,yes,no,yes,False,new,,tue,engineer,-1.8,93.369,-34.8,0.655,5008.7,married,mar,1,790,999,-0.15588606088559204,0,5 - a decent amount,yes
24,yes,no,no,False,old,,wed,engineer,1.4,94.465,-41.8,4.962,5228.1,single,jun,2,890,999,-0.6211798689286475,0,5 - a decent amount,no
41,yes,no,no,False,new,,tue,hobbyist,1.4,93.91799999999999,-42.7,4.961,5228.1,divorced,jul,5,730,999,-0.8078829933513965,0,5 - a lot,no
32,no,no,no,False,old,,tue,laborer,-0.1,93.2,-42.0,4.1530000000000005,5195.8,married,nov,2,690,999,-0.3147584304866835,0,3 - a bit more,no
34,yes,no,no,False,old,,thu,laborer,1.1,93.994,-36.4,4.86,5191.0,married,may,4,530,999,2.2990417686274927,0,3 - a bit more,no
36,no,no,no,False,new,no,thu,assistant,-0.1,93.2,-42.0,4.0760000000000005,5195.8,single,nov,2,770,999,-0.4728328940682672,1,5 - a lot,no
37,yes,no,no,False,old,,tue,cleaner,1.4,94.465,-41.8,4.864,5228.1,married,jun,2,860,999,0.5774183585068993,0,1 - almost none,no
47,yes,no,yes,False,new,,wed,assistant,1.4,93.444,-36.1,4.9639999999999995,5228.1,married,aug,10,660,999,-0.7210530583050473,0,5 - a lot,yes
36,yes,no,no,False,old,,wed,laborer,1.4,93.91799999999999,-42.7,4.962,5228.1,married,jul,1,790,999,-0.19150662003193192,0,2 - a little bit,no
27,no,no,yes,False,new,,mon,laborer,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,married,may,1,960,999,0.7750181657517783,0,3 - a bit more,yes
55,yes,no,no,False,new,no,mon,assistant,-2.9,92.963,-40.8,1.215,5076.2,married,jun,5,960,999,1.411144067267931,1,4 - average amount,no
32,no,no,no,False,new,,wed,customer service,-0.1,93.2,-42.0,4.12,5195.8,divorced,nov,2,810,999,2.4814853957448286,0,4 - average amount,no
27,no,no,yes,False,new,,tue,assistant,1.4,93.91799999999999,-42.7,4.961,5228.1,single,jul,5,530,999,-1.139617181811532,0,5 - a decent amount,yes
34,yes,no,yes,False,new,no,wed,assistant,-1.7,94.027,-38.3,0.9,4991.6,married,aug,1,560,10,-0.17483577081683158,2,5 - a lot,yes
35,yes,no,no,unknown,old,,fri,leisure,1.4,94.465,-41.8,4.967,5228.1,single,jun,3,790,999,0.3405806671475783,0,2 - a little bit,no
43,yes,no,no,False,old,,wed,hobbyist,1.1,93.994,-36.4,4.8580000000000005,5191.0,married,may,2,890,999,-0.02199217806167945,0,3 - a bit more,no
29,no,no,no,False,new,,fri,engineer,-0.1,93.2,-42.0,4.021,5195.8,single,nov,3,680,999,0.5908913449226902,0,5 - a decent amount,no
34,no,no,no,False,new,,wed,assistant,-0.1,93.2,-42.0,4.12,5195.8,married,nov,1,580,999,0.2905607187576659,0,4 - average amount,no
58,yes,no,no,False,new,,mon,laborer,1.4,93.444,-36.1,4.97,5228.1,married,aug,1,690,999,-1.8487249150829657,0,3 - a bit more,no
42,yes,no,no,False,new,,wed,laborer,1.4,93.91799999999999,-42.7,4.962,5228.1,married,jul,1,720,999,0.9115145835009866,0,2 - a little bit,no
